word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set
agate	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
agates	6	0	1	0	0	1	0	0	english_alpha
agathis	7	0	1	0	0	1	0	0	english_alpha
agave	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
agaves	6	0	1	0	0	1	0	0	english_alpha
agaze	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
aged	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives
agee	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives
ageing	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
ageings	7	0	1	0	0	1	0	0	english_alpha
ageism	6	0	1	0	0	1	0	0	english_alpha
ageisms	7	0	1	0	0	1	0	0	english_alpha
ageless	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
agelong	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
agency	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
agenda	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
agendas	7	0	1	0	0	1	0	0	english_alpha
agendum	7	0	1	0	0	1	0	0	english_alpha
agene	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
agenes	6	0	1	0	0	1	0	0	english_alpha
agent	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers
agents	6	0	1	0	0	1	0	0	english_alpha,google_10000
ages	4	0	1	0	0	1	0	0	english_alpha,google_10000
aggro	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aggros	6	0	1	0	0	1	0	0	english_alpha
agha	4	0	1	0	0	1	0	0	english_alpha
aghan	5	0	1	0	0	1	0	0	english_alpha
aghas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aghast	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
agile	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers
agility	7	0	1	0	0	1	0	0	eff,english_alpha
aging	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers
agings	6	0	1	0	0	1	0	0	english_alpha
agio	4	0	1	0	0	1	0	0	english_alpha
agios	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
agism	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
agisms	6	0	1	0	0	1	0	0	english_alpha
agitato	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aglaia	6	0	1	0	0	1	0	0	english_alpha
agleam	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
aglet	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aglets	6	0	1	0	0	1	0	0	english_alpha
agley	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
aglow	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers
agnail	6	0	1	0	0	1	0	0	english_alpha
agnails	7	0	1	0	0	1	0	0	english_alpha
agnate	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
agnates	7	0	1	0	0	1	0	0	english_alpha
agnatha	7	0	1	0	0	1	0	0	english_alpha
agnatic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
agnomen	7	0	1	0	0	1	0	0	english_alpha
agnosia	7	0	1	0	0	1	0	0	english_alpha
agog	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives
agon	4	0	1	0	0	1	0	0	english_alpha
agonal	6	1	0	0	1	0	0	0	english_alpha
agone	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
agones	6	0	1	0	0	1	0	0	english_alpha
agonic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
agonies	7	0	1	0	0	1	0	0	english_alpha
agonist	7	0	1	0	0	1	0	0	english_alpha
agons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
agony	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers
agora	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
agorae	6	0	1	0	0	1	0	0	english_alpha
agoras	6	0	1	0	0	1	0	0	english_alpha
agouti	6	0	1	0	0	1	0	0	english_alpha
agoutis	7	0	1	0	0	1	0	0	english_alpha
agra	4	0	1	0	0	1	0	0	english_alpha
agrapha	7	0	1	0	0	1	0	0	english_alpha
agravic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
agreed	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives
aground	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
agua	4	0	1	0	0	1	0	0	english_alpha
ague	4	0	1	0	0	1	0	0	english_alpha
agues	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aguish	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
ahab	4	0	1	0	0	1	0	0	english_alpha
ahead	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers
ahem	4	0	1	0	0	1	0	0	english_alpha
ahems	5	0	1	0	0	1	0	0	english_alpha
ahimsa	6	0	1	0	0	1	0	0	english_alpha
ahimsas	7	0	1	0	0	1	0	0	english_alpha
ahorse	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
ahriman	7	0	1	0	0	1	0	0	english_alpha
ahull	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses
ahura	5	0	1	0	0	1	0	0	english_alpha
aide	4	0	1	0	0	1	0	0	eff,english_alpha
aided	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
aides	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aidful	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aidless	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aids	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000
aiglet	6	0	1	0	0	1	0	0	english_alpha
aiglets	7	0	1	0	0	1	0	0	english_alpha
aigret	6	0	1	0	0	1	0	0	english_alpha
aigrets	7	0	1	0	0	1	0	0	english_alpha
aikido	6	0	1	0	0	1	0	0	english_alpha
aikidos	7	0	1	0	0	1	0	0	english_alpha
aileron	7	0	1	0	0	1	0	0	english_alpha
ailing	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
ailment	7	0	1	0	0	1	0	0	english_alpha
ails	4	0	1	0	0	1	0	0	english_alpha
ailurus	7	0	1	0	0	1	0	0	english_alpha
aimless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
aims	4	0	1	0	0	1	0	0	english_alpha,google_10000
aioli	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aiolis	6	0	1	0	0	1	0	0	english_alpha
airbus	6	0	1	0	0	1	0	0	english_alpha
aircrew	7	0	1	0	0	1	0	0	english_alpha
airdock	7	0	1	0	0	1	0	0	english_alpha
airdrop	7	0	1	0	0	1	0	0	english_alpha
aire	4	0	1	0	0	1	0	0	english_alpha
aired	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
airfare	7	0	1	0	0	1	0	0	english_alpha,google_10000
airflow	7	0	1	0	0	1	0	0	english_alpha
airfoil	7	0	1	0	0	1	0	0	english_alpha
airhead	7	0	1	0	0	1	0	0	english_alpha
airier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
airiest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
airing	6	0	1	0	0	1	0	0	english_alpha
airings	7	0	1	0	0	1	0	0	english_alpha
airless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
airlift	7	0	1	0	0	1	0	0	english_alpha
airlike	7	1	0	0	1	0	0	0	english_alpha
airline	7	0	1	0	0	1	0	0	english_alpha,google_10000
airlock	7	0	1	0	0	1	0	0	english_alpha
airmail	7	0	1	0	0	1	0	0	english_alpha
airman	6	0	1	0	0	1	0	0	english_alpha
airmen	6	0	1	0	0	1	0	0	english_alpha
airport	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
airpost	7	0	1	0	0	1	0	0	english_alpha
airs	4	0	1	0	0	1	0	0	english_alpha
airship	7	0	1	0	0	1	0	0	english_alpha
airsick	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
airwave	7	0	1	0	0	1	0	0	english_alpha
airway	6	0	1	0	0	1	0	0	english_alpha
airways	7	0	1	0	0	1	0	0	english_alpha
airy	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives
aisle	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers
aisled	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aisles	6	0	1	0	0	1	0	0	english_alpha
ajar	4	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
ajax	4	0	1	0	0	1	0	0	english_alpha
ajuga	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
ajugas	6	0	1	0	0	1	0	0	english_alpha
akan	4	0	1	0	0	1	0	0	english_alpha
akee	4	0	1	0	0	1	0	0	english_alpha
akees	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
akha	4	0	1	0	0	1	0	0	english_alpha
akimbo	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
akin	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives
akka	4	0	1	0	0	1	0	0	english_alpha
akkas	5	0	1	0	0	1	0	0	wordle_guesses
akron	5	0	1	0	0	1	0	0	english_alpha
akvavit	7	0	1	0	0	1	0	0	english_alpha
alabama	7	0	1	0	0	1	0	0	english_alpha,google_10000
aladdin	7	0	1	0	0	1	0	0	english_alpha
alae	4	0	1	0	0	1	0	0	english_alpha
alalia	6	0	1	0	0	1	0	0	english_alpha
alamo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alamos	6	0	1	0	0	1	0	0	english_alpha
alanine	7	0	1	0	0	1	0	0	english_alpha
alar	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives
alaric	6	0	1	0	0	1	0	0	english_alpha
alarm	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers
alarmed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
alarms	6	0	1	0	0	1	0	0	english_alpha
alarum	6	0	1	0	0	1	0	0	english_alpha
alarums	7	0	1	0	0	1	0	0	english_alpha
alary	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
alas	4	0	1	0	0	1	0	0	english_alpha
alaska	6	0	1	0	0	1	0	0	english_alpha,google_10000
alaskan	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
alaskas	7	0	1	0	0	1	0	0	english_alpha
alate	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
alated	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
alauda	6	0	1	0	0	1	0	0	english_alpha
albania	7	0	1	0	0	1	0	0	english_alpha,google_10000
albany	6	0	1	0	0	1	0	0	english_alpha,google_10000
albedo	6	0	1	0	0	1	0	0	english_alpha
albedos	7	0	1	0	0	1	0	0	english_alpha
albee	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
albert	6	0	1	0	0	1	0	0	english_alpha,google_10000
alberta	7	0	1	0	0	1	0	0	english_alpha,google_10000
albinal	7	1	0	0	1	0	0	0	english_alpha
albinic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
albino	6	0	1	0	0	1	0	0	english_alpha
albinos	7	0	1	0	0	1	0	0	english_alpha
albion	6	0	1	0	0	1	0	0	english_alpha
albite	6	0	1	0	0	1	0	0	english_alpha
albites	7	0	1	0	0	1	0	0	english_alpha
albitic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
albizia	7	0	1	0	0	1	0	0	english_alpha
albs	4	0	1	0	0	1	0	0	english_alpha
albuca	6	0	1	0	0	1	0	0	english_alpha
albugo	6	0	1	0	0	1	0	0	english_alpha
album	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers
albumen	7	0	1	0	0	1	0	0	english_alpha
albumin	7	0	1	0	0	1	0	0	english_alpha
albums	6	0	1	0	0	1	0	0	english_alpha,google_10000
alca	4	0	1	0	0	1	0	0	english_alpha
alcaic	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives
alcaics	7	0	1	0	0	1	0	0	english_alpha
alcalde	7	0	1	0	0	1	0	0	english_alpha
alcazar	7	0	1	0	0	1	0	0	english_alpha
alcedo	6	0	1	0	0	1	0	0	english_alpha
alces	5	0	1	0	0	1	0	0	english_alpha
alchemy	7	0	1	0	0	1	0	0	english_alpha
alcidae	7	0	1	0	0	1	0	0	english_alpha
alcohol	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000
alcove	6	0	1	0	0	1	0	0	english_alpha
alcoves	7	0	1	0	0	1	0	0	english_alpha
alcyone	7	0	1	0	0	1	0	0	english_alpha
alder	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alders	6	0	1	0	0	1	0	0	english_alpha
aldine	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aldol	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aldols	6	0	1	0	0	1	0	0	english_alpha
aldose	6	0	1	0	0	1	0	0	english_alpha
aldoses	7	0	1	0	0	1	0	0	english_alpha
alecost	7	0	1	0	0	1	0	0	english_alpha
alehoof	7	0	1	0	0	1	0	0	english_alpha
alembic	7	0	1	0	0	1	0	0	english_alpha
aleph	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alephs	6	0	1	0	0	1	0	0	english_alpha
aleppo	6	0	1	0	0	1	0	0	english_alpha
alert	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers
alerter	7	1	0	0	1	0	0	0	english_alpha
alerts	6	0	1	0	0	1	0	0	english_alpha,google_10000
ales	4	0	1	0	0	1	0	0	english_alpha
aletris	7	0	1	0	0	1	0	0	english_alpha
aleut	5	0	1	0	0	1	0	0	english_alpha
alewife	7	0	1	0	0	1	0	0	english_alpha
alexia	6	0	1	0	0	1	0	0	english_alpha
alexias	7	0	1	0	0	1	0	0	english_alpha
alexic	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
alfalfa	7	0	1	0	0	1	0	0	eff,english_alpha
alfred	6	0	1	0	0	1	0	0	english_alpha,google_10000
alga	4	0	1	0	0	1	0	0	english_alpha
algae	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
algal	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
algas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
algebra	7	0	1	0	0	1	0	0	eff,english_alpha,google_10000
algeria	7	0	1	0	0	1	0	0	english_alpha,google_10000
algid	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses
algiers	7	0	1	0	0	1	0	0	english_alpha
algin	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
algins	6	0	1	0	0	1	0	0	english_alpha
algoid	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
algol	5	0	1	0	0	1	0	0	english_alpha
alias	5	0	1	0	0	1	0	0	eff,english_alpha,google_10000,wordle_guesses
aliases	7	0	1	0	0	1	0	0	english_alpha
alibi	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers
alibis	6	0	1	0	0	1	0	0	english_alpha
alidad	6	0	1	0	0	1	0	0	english_alpha
alidade	7	0	1	0	0	1	0	0	english_alpha
alidads	7	0	1	0	0	1	0	0	english_alpha
alien	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers
alienee	7	0	1	0	0	1	0	0	english_alpha
aliener	7	1	0	0	1	0	0	0	english_alpha
alienor	7	0	1	0	0	1	0	0	english_alpha
aliens	6	0	1	0	0	1	0	0	eff,english_alpha
aliform	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
alight	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
aligned	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
alike	5	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers
aliment	7	0	1	0	0	1	0	0	english_alpha
alimony	7	0	1	0	0	1	0	0	english_alpha
alined	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aliped	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aliquot	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
alisma	6	0	1	0	0	1	0	0	english_alpha
aliunde	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
alive	5	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers
aliyah	6	0	1	0	0	1	0	0	english_alpha
alkali	6	0	1	0	0	1	0	0	english_alpha
alkalic	7	1	0	0	1	0	0	0	english_alpha
alkalis	7	0	1	0	0	1	0	0	english_alpha
alkane	6	0	1	0	0	1	0	0	english_alpha
alkanes	7	0	1	0	0	1	0	0	english_alpha
alkanet	7	0	1	0	0	1	0	0	english_alpha
alkene	6	0	1	0	0	1	0	0	english_alpha
alkenes	7	0	1	0	0	1	0	0	english_alpha
alkies	6	0	1	0	0	1	0	0	english_alpha
alky	4	0	1	0	0	1	0	0	english_alpha
alkyd	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alkyds	6	0	1	0	0	1	0	0	english_alpha
alkyl	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alkylic	7	1	0	0	1	0	0	0	english_alpha
alkyls	6	0	1	0	0	1	0	0	english_alpha
alkyne	6	0	1	0	0	1	0	0	english_alpha
alkynes	7	0	1	0	0	1	0	0	english_alpha
allah	5	0	1	0	0	1	0	0	english_alpha,google_10000
allayer	7	0	1	0	0	1	0	0	english_alpha
alleged	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
allegro	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
allele	6	0	1	0	0	1	0	0	english_alpha
alleles	7	0	1	0	0	1	0	0	english_alpha
allelic	7	1	0	0	1	0	0	0	english_alpha
allen	5	0	1	0	0	1	0	0	english_alpha,google_10000
aller	5	1	0	0	1	0	0	0	english_alpha
allergy	7	0	1	0	0	1	0	0	english_alpha,google_10000
alley	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers
alleys	6	0	1	0	0	1	0	0	english_alpha
allgood	7	0	1	0	0	1	0	0	english_alpha
allice	6	0	1	0	0	1	0	0	english_alpha
allied	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
allies	6	0	1	0	0	1	0	0	english_alpha
allis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
allium	6	0	1	0	0	1	0	0	english_alpha
alliums	7	0	1	0	0	1	0	0	english_alpha
allover	7	1	0	0	1	0	0	0	english_alpha
allowed	7	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives
alloy	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers
alloyed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
alloys	6	0	1	0	0	1	0	0	english_alpha
allure	6	0	1	0	0	1	0	0	english_alpha
allures	7	0	1	0	0	1	0	0	english_alpha
alluvia	7	0	1	0	0	1	0	0	english_alpha
ally	4	0	1	0	0	1	0	0	english_alpha
allyl	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
allylic	7	1	0	0	1	0	0	0	english_alpha
allyls	6	0	1	0	0	1	0	0	english_alpha
almanac	7	0	1	0	0	1	0	0	eff,english_alpha
almond	6	0	1	0	0	1	0	0	english_alpha
almonds	7	0	1	0	0	1	0	0	english_alpha
almoner	7	0	1	0	0	1	0	0	english_alpha
alms	4	0	1	0	0	1	0	0	english_alpha
alnico	6	0	1	0	0	1	0	0	english_alpha
alnus	5	0	1	0	0	1	0	0	english_alpha
alodial	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aloe	4	0	1	0	0	1	0	0	eff,english_alpha
aloes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
aloetic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
aloha	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses
alohas	6	0	1	0	0	1	0	0	english_alpha
alone	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers
alonso	6	0	1	0	0	1	0	0	english_alpha
aloof	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers
alosa	5	0	1	0	0	1	0	0	english_alpha
alpaca	6	0	1	0	0	1	0	0	english_alpha
alpacas	7	0	1	0	0	1	0	0	english_alpha
alpha	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers
alphas	6	0	1	0	0	1	0	0	english_alpha
alpine	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
alpinia	7	0	1	0	0	1	0	0	english_alpha
alps	4	0	1	0	0	1	0	0	english_alpha
alright	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
alsatia	7	0	1	0	0	1	0	0	english_alpha
altaic	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives
altair	6	0	1	0	0	1	0	0	english_alpha
altar	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
altars	6	0	1	0	0	1	0	0	english_alpha
altered	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
altern	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
althaea	7	0	1	0	0	1	0	0	english_alpha
althea	6	0	1	0	0	1	0	0	english_alpha
altheas	7	0	1	0	0	1	0	0	english_alpha
alto	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives
altoist	7	0	1	0	0	1	0	0	english_alpha
altos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alts	4	0	1	0	0	1	0	0	english_alpha
alula	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alulae	6	0	1	0	0	1	0	0	english_alpha
alular	6	1	0	0	1	0	0	0	english_alpha
alum	4	0	1	0	0	1	0	0	english_alpha
alumina	7	0	1	0	0	1	0	0	english_alpha
alumna	6	0	1	0	0	1	0	0	english_alpha
alumnae	7	0	1	0	0	1	0	0	english_alpha
alumni	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000
alumnus	7	0	1	0	0	1	0	0	english_alpha
alums	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
alundum	7	0	1	0	0	1	0	0	english_alpha
alveoli	7	0	1	0	0	1	0	0	english_alpha
alvine	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
alyssum	7	0	1	0	0	1	0	0	english_alpha
alytes	6	0	1	0	0	1	0	0	english_alpha
amah	4	0	1	0	0	1	0	0	english_alpha
amahs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amalgam	7	0	1	0	0	1	0	0	english_alpha
amanita	7	0	1	0	0	1	0	0	english_alpha
amassed	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
amastia	7	0	1	0	0	1	0	0	english_alpha
amateur	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives
amati	5	0	1	0	0	1	0	0	english_alpha
amative	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
amatory	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
amazed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
amazing	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,moby_adj,simple_adjectives
amazon	6	0	1	0	0	1	0	0	english_alpha,google_10000
amazona	7	0	1	0	0	1	0	0	english_alpha
amazons	7	0	1	0	0	1	0	0	english_alpha
ambage	6	0	1	0	0	1	0	0	english_alpha
ambages	7	0	1	0	0	1	0	0	english_alpha
amber	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers
ambers	6	0	1	0	0	1	0	0	english_alpha
ambery	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives
ambient	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
ambit	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
ambits	6	0	1	0	0	1	0	0	english_alpha
amble	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
ambler	6	0	1	0	0	1	0	0	english_alpha
amblers	7	0	1	0	0	1	0	0	english_alpha
ambles	6	0	1	0	0	1	0	0	english_alpha
ambo	4	0	1	0	0	1	0	0	english_alpha
ambos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amboyna	7	0	1	0	0	1	0	0	english_alpha
ambrose	7	0	1	0	0	1	0	0	english_alpha
ambush	6	0	1	0	0	1	0	0	eff,english_alpha
ameba	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amebae	6	0	1	0	0	1	0	0	english_alpha
ameban	6	1	0	0	1	0	0	0	english_alpha
amebas	6	0	1	0	0	1	0	0	english_alpha
amebic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives
ameboid	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives
amebous	7	1	0	0	1	0	0	0	english_alpha
ameer	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
ameers	6	0	1	0	0	1	0	0	english_alpha
amelia	6	0	1	0	0	1	0	0	english_alpha
amen	4	0	1	0	0	1	0	0	english_alpha
amended	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives
amends	6	0	1	0	0	1	0	0	eff,english_alpha
amenia	6	0	1	0	0	1	0	0	english_alpha
amenity	7	0	1	0	0	1	0	0	eff,english_alpha
amens	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
ament	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amental	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives
amentia	7	0	1	0	0	1	0	0	english_alpha
aments	6	0	1	0	0	1	0	0	english_alpha
america	7	0	1	0	0	1	0	0	english_alpha,google_10000
amerind	7	1	1	0	1	1	0	0	english_alpha
ametria	7	0	1	0	0	1	0	0	english_alpha
amex	4	0	1	0	0	1	0	0	english_alpha
amharic	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
amia	4	0	1	0	0	1	0	0	english_alpha
amiable	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives
amias	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amide	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amides	6	0	1	0	0	1	0	0	english_alpha
amigo	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_guesses
amigos	6	0	1	0	0	1	0	0	english_alpha
amiidae	7	0	1	0	0	1	0	0	english_alpha
amine	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amines	6	0	1	0	0	1	0	0	english_alpha
aminic	6	1	0	0	1	0	0	0	english_alpha
amino	5	1	1	0	1	1	0	0	eff,english_alpha,google_10000,wordle_guesses
amir	4	0	1	0	0	1	0	0	english_alpha
amirs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amish	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives
amiss	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers
amities	7	0	1	0	0	1	0	0	english_alpha
amity	5	0	1	0	0	1	0	0	english_alpha,wordle_answers
amman	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
ammeter	7	0	1	0	0	1	0	0	english_alpha
ammine	6	0	1	0	0	1	0	0	english_alpha
ammines	7	0	1	0	0	1	0	0	english_alpha
ammino	6	1	0	0	1	0	0	0	english_alpha
ammo	4	0	1	0	0	1	0	0	english_alpha
ammonia	7	0	1	0	0	1	0	0	eff,english_alpha
ammos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amnesia	7	0	1	0	0	1	0	0	english_alpha
amnesic	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives
amnesty	7	0	1	0	0	1	0	0	eff,english_alpha
amnia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses
amnic	5	1	0	0	1	0	0	0	english_alpha,wordle_guesses
