word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score	pool	g_rank	primary_score	outcome	dedup_collision_with
split	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SPLT	1	3	1	adj	3683	3	selected_adj	
massive	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MSF	1	3	0	adj	3753	3	selected_adj	
bright	6	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		BRT	1	3	0	adj	3756	3	selected_adj	
formed	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		FRMT	1	3	0	adj	3761	3	selected_adj	
reverse	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		RFRS	1	3	1	adj	3814	3	selected_adj	
smooth	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		SM0	1	3	-1	adj	3879	3	selected_adj	
missed	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		MST	1	3	0	adj	3906	3	selected_adj	
worst	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		WRST	1	3	-1	adj	4164	3	selected_adj	
blind	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		BLNT	1	3	1	adj	4245	3	selected_adj	
dirty	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		TRT	1	3	0	adj	4327	3	selected_adj	
thin	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		0N	1	3	0	adj	4348	3	selected_adj	
sick	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SK	1	3	1	adj	4357	3	selected_adj	
checked	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		XKT	1	3	0	adj	4401	3	selected_adj	
worse	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		WRS	1	3	-1	adj	4422	3	selected_adj	
obvious	7	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		OBFS	1	3	0	adj	4449	3	selected_adj	
ebony	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		EBN	1	3	1	adj	4605	3	selected_adj	
sublime	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		SBLM	1	3	0	adj	4666	3	selected_adj	
cloudy	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		KLT	1	3	0	adj	4708	3	selected_adj	
tall	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		TL	1	3	-1	adj	4723	3	selected_adj	
trained	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		TRNT	1	3	0	adj	4913	3	selected_adj	
wooden	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		WTN	1	3	0	adj	4921	3	selected_adj	
weak	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		WK	1	3	0	adj	4980	3	selected_adj	
wise	4	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		WS	1	3	-1	adj	4990	3	selected_adj	
bigger	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		BJR	1	3	0	adj	5033	3	selected_adj	
sized	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0		SST	1	3	0	adj	5147	3	selected_adj	
noticed	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		NTST	1	3	0	adj	5149	3	selected_adj	
loose	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		LS	1	3	0	adj	5226	3	selected_adj	
unusual	7	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		UNSL	1	3	0	adj	5260	3	selected_adj	
vast	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		FST	1	3	0	adj	5437	3	selected_adj	
amber	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		AMBR	1	3	1	adj	5715	3	selected_adj	
ruby	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		RB	1	3	1	adj	5812	3	selected_adj	
shaped	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		XPT	1	3	0	adj	5862	3	selected_adj	
painted	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		PNTT	1	3	0	adj	5885	3	selected_adj	
guilty	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		KLT	1	3	0	adj	5927	3	selected_adj	
violent	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		FLNT	1	3	0	adj	5939	3	selected_adj	
alien	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		ALN	1	3	1	adj	5965	3	selected_adj	
sandy	5	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SNT	1	3	0	adj	6232	3	selected_adj	
sunny	5	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SN	1	3	0	adj	6405	3	selected_adj	
olive	5	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		OLF	1	3	1	adj	6527	3	selected_adj	
frozen	6	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		FRSN	1	3	0	adj	6603	3	selected_adj	
coral	5	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		KRL	1	3	1	adj	6800	3	selected_adj	
loud	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		LT	1	3	0	adj	6887	3	selected_adj	
mono	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		MN	1	3	-1	adj	6978	3	selected_adj	
hottest	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		HTST	1	3	0	adj	6986	3	selected_adj	
intense	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		INTNS	1	3	0	adj	7173	3	selected_adj	
fitted	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		FTT	1	3	0	adj	7421	3	selected_adj	
backed	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		BKT	1	3	0	adj	7503	3	selected_adj	
ugly	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		UKL	1	3	0	adj	7688	3	selected_adj	
sonic	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SNK	1	3	0	adj	7784	3	selected_adj	
lyric	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		LRK	1	3	-1	adj	8042	3	selected_adj	
modular	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MTLR	1	3	0	adj	8236	3	selected_adj	
sheer	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		XR	1	3	0	adj	8268	3	selected_adj	
gothic	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		K0K	1	3	-1	adj	8281	3	selected_adj	
aerial	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		ERL	1	3	1	adj	8416	3	selected_adj	
evident	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		EFTNT	1	3	0	adj	8486	3	selected_adj	
valued	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		FLT	1	3	0	adj	8589	3	selected_adj	
auburn	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ABRN	1	3	0	adj	8882	3	selected_adj	
idle	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ITL	1	3	-1	adj	9012	3	selected_adj	
cubic	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		KBK	1	3	0	adj	9165	3	selected_adj	
deaf	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		TF	1	3	1	adj	9166	3	selected_adj	
phantom	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		FNTM	1	3	-1	adj	9682	3	selected_adj	
jade	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		JT	1	3	1	adj	9714	3	selected_adj	
fuzzy	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		FS	1	3	0	adj	9747	3	selected_adj	
dense	5	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		TNS	1	3	0	adj	9769	3	selected_adj	
touched	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		TXT	1	3	0	adj	9969	3	selected_adj	
optical	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		OPTKL	1	2	0	adj	2924	2	selected_adj	
spatial	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SPXL	1	2	0	adj	6388	2	selected_adj	
about	5	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		ABT	1	1	0	adj	35	1	selected_adj	
other	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		O0R	1	1	0	adj	45	1	selected_adj	
only	4	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		ONL	1	1	0	adj	64	1	selected_adj	
online	6	1	0	0	1	0	0	0	bip39,eff,english_alpha,google_10000	1	0		ONLN	1	1	0	adj	79	1	selected_adj	
some	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SM	1	1	0	adj	91	1	selected_adj	
like	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		LK	1	1	-1	adj	95	1	selected_adj	
just	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		JST	1	1	0	adj	108	1	selected_adj	
over	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		OFR	1	1	-1	adj	109	1	selected_adj	
next	4	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		NKST	1	1	0	adj	120	1	selected_adj	
used	4	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		UST	1	1	0	adj	121	1	selected_adj	
most	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MST	1	1	0	adj	126	1	selected_adj	
such	4	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		SX	1	1	0	adj	143	1	selected_adj	
through	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		0RKH	1	1	0	adj	165	1	selected_adj	
each	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		EX	1	1	0	adj	167	1	selected_adj	
review	6	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		RF	1	1	-1	adj	170	1	selected_adj	
very	4	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		FR	1	1	0	adj	173	1	selected_adj	
many	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MN	1	1	0	adj	183	1	selected_adj	
said	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		ST	1	1	0	adj	185	1	selected_adj	
under	5	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		UNTR	1	1	0	adj	189	1	selected_adj	
general	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		JNRL	1	1	-1	adj	190	1	selected_adj	
united	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		UNTT	1	1	0	adj	209	1	selected_adj	
made	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		MT	1	1	0	adj	221	1	selected_adj	
posted	6	1	0	0	1	0	0	0	eff,english_alpha,google_10000	1	0		PSTT	1	1	0	adj	246	1	selected_adj	
based	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0		BST	1	1	0	adj	264	1	selected_adj	
much	4	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		MX	1	1	-1	adj	278	1	selected_adj	
related	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		RLTT	1	1	0	adj	297	1	selected_adj	
both	4	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		B0	1	1	0	adj	299	1	selected_adj	
power	5	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		PWR	1	1	-1	adj	306	1	selected_adj	
current	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		KRNT	1	1	-1	adj	327	1	selected_adj	
another	7	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		AN0R	1	1	0	adj	383	1	selected_adj	
quality	7	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		KLT	1	1	-1	adj	391	1	selected_adj	
every	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		EFR	1	1	0	adj	392	1	selected_adj	
select	6	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SLKT	1	1	0	adj	452	1	selected_adj	
live	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		LF	1	1	0	adj	460	1	selected_adj	
going	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		KNK	1	1	-1	adj	499	1	selected_adj	
medical	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		MTKL	1	1	-1	adj	500	1	selected_adj	
play	4	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		PL	1	1	-1	adj	515	1	selected_adj	
looking	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		LKNK	1	1	-1	adj	516	1	selected_adj	
less	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		LS	1	1	0	adj	534	1	selected_adj	
party	5	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		PRT	1	1	-1	adj	537	1	selected_adj	
above	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		ABF	1	1	-1	adj	546	1	selected_adj	
august	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		AKST	1	1	-1	adj	559	1	selected_adj	
single	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		SNKL	1	1	-1	adj	577	1	selected_adj	
easy	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ES	1	1	0	adj	620	1	selected_adj	
given	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		JFN	1	1	-1	adj	621	1	selected_adj	
similar	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SMLR	1	1	0	adj	660	1	selected_adj	
million	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		MLN	1	1	-1	adj	663	1	selected_adj	
added	5	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0		ATT	1	1	0	adj	664	1	selected_adj	
listed	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		LSTT	1	1	0	adj	667	1	selected_adj	
popular	7	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		PPLR	1	1	0	adj	674	1	selected_adj	
welcome	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		WLKM	1	1	-1	adj	684	1	selected_adj	
away	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		AW	1	1	0	adj	698	1	selected_adj	
once	4	1	0	0	0	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ONS	1	1	0	adj	704	1	selected_adj	
least	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		LST	1	1	-1	adj	709	1	selected_adj	
sure	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SR	1	1	0	adj	715	1	selected_adj	
trade	5	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		TRT	1	1	-1	adj	717	1	selected_adj	
further	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		FR0R	1	1	0	adj	723	1	selected_adj	
able	4	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		ABL	1	1	0	adj	726	1	selected_adj	
close	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		KLS	1	1	-1	adj	734	1	selected_adj	
several	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SFRL	1	1	0	adj	738	1	selected_adj	
called	6	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		KLT	1	1	0	adj	744	1	selected_adj	
powered	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		PWRT	1	1	0	adj	751	1	selected_adj	
daily	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		TL	1	1	-1	adj	755	1	selected_adj	
past	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		PST	1	1	-1	adj	757	1	selected_adj	
average	7	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		AFRJ	1	1	-1	adj	773	1	selected_adj	
done	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		TN	1	1	0	adj	774	1	selected_adj	
early	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		ERL	1	1	0	adj	800	1	selected_adj	
written	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		RTN	1	1	0	adj	814	1	selected_adj	
final	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		FNL	1	1	-1	adj	819	1	selected_adj	
cheap	5	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		XP	1	1	0	adj	826	1	selected_adj	
true	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		TR	1	1	-1	adj	830	1	selected_adj	
else	4	1	0	0	0	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ELS	1	1	0	adj	832	1	selected_adj	
plus	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		PLS	1	1	-1	adj	843	1	selected_adj	
percent	7	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		PRSNT	1	1	-1	adj	850	1	selected_adj	
meet	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		MT	1	1	-1	adj	858	1	selected_adj	
often	5	1	0	0	0	0	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		OFTN	1	1	0	adj	865	1	selected_adj	
various	7	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		FRS	1	1	0	adj	879	1	selected_adj	
wide	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		WT	1	1	0	adj	916	1	selected_adj	
known	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		NN	1	1	0	adj	926	1	selected_adj	
half	4	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		HLF	1	1	-1	adj	927	1	selected_adj	
whole	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		WL	1	1	-1	adj	940	1	selected_adj	
enough	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ENKH	1	1	-1	adj	962	1	selected_adj	
near	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		NR	1	1	0	adj	988	1	selected_adj	
mean	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		MN	1	1	-1	adj	1007	1	selected_adj	
seen	4	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		SN	1	1	0	adj	1031	1	selected_adj	
double	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		TBL	1	1	-1	adj	1045	1	selected_adj	
across	6	1	0	0	0	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		AKRS	1	1	0	adj	1056	1	selected_adj	
needed	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		NTT	1	1	0	adj	1058	1	selected_adj	
held	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		HLT	1	1	0	adj	1062	1	selected_adj	
mature	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		MTR	1	1	0	adj	1091	1	selected_adj	
certain	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		SRTN	1	1	0	adj	1099	1	selected_adj	
running	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		RNNK	1	1	-1	adj	1102	1	selected_adj	
taking	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		TKNK	1	1	-1	adj	1144	1	selected_adj	
coming	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		KMNK	1	1	-1	adj	1147	1	selected_adj	
sent	4	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		SNT	1	1	-1	adj	1166	1	selected_adj	
choice	6	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		XS	1	1	-1	adj	1177	1	selected_adj	
degree	6	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		TKR	1	1	-1	adj	1202	1	selected_adj	
custom	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		KSTM	1	1	-1	adj	1211	1	selected_adj	
located	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		LKTT	1	1	0	adj	1215	1	selected_adj	
wanted	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		WNTT	1	1	0	adj	1282	1	selected_adj	
unique	6	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		UNK	1	1	0	adj	1286	1	selected_adj	
sport	5	1	1	0	0	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SPRT	1	1	-1	adj	1290	1	selected_adj	
ready	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		RT	1	1	-1	adj	1291	1	selected_adj	
built	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		BLT	1	1	0	adj	1320	1	selected_adj	
strong	6	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		STRNK	1	1	0	adj	1339	1	selected_adj	
paid	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		PT	1	1	0	adj	1353	1	selected_adj	
perfect	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		PRFKT	1	1	-1	adj	1355	1	selected_adj	
forward	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		FRWRT	1	1	-1	adj	1402	1	selected_adj	
retail	6	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		RTL	1	1	-1	adj	1409	1	selected_adj	
useful	6	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		USFL	1	1	0	adj	1411	1	selected_adj	
trying	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		TRYNK	1	1	0	adj	1428	1	selected_adj	
told	4	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		TLT	1	1	0	adj	1432	1	selected_adj	
joined	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		JNT	1	1	0	adj	1436	1	selected_adj	
trial	5	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		TRL	1	1	-1	adj	1451	1	selected_adj	
normal	6	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		NRML	1	1	-1	adj	1457	1	selected_adj	
likely	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		LKL	1	1	0	adj	1480	1	selected_adj	
outdoor	7	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		OTTR	1	1	0	adj	1541	1	selected_adj	
moving	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		MFNK	1	1	0	adj	1592	1	selected_adj	
pretty	6	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		PRT	1	1	0	adj	1596	1	selected_adj	
defined	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		TFNT	1	1	0	adj	1625	1	selected_adj	
playing	7	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		PLYNK	1	1	-1	adj	1627	1	selected_adj	
virtual	7	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		FRTL	1	1	0	adj	1632	1	selected_adj	
visual	6	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		FSL	1	1	0	adj	1654	1	selected_adj	
civil	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		SFL	1	1	0	adj	1667	1	selected_adj	
fixed	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0		FKST	1	1	0	adj	1671	1	selected_adj	
wrong	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		RNK	1	1	-1	adj	1672	1	selected_adj	
worth	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		WR0	1	1	-1	adj	1707	1	selected_adj	
